Taxon Id	Common name	Scientific name	Parent	Rank
34948	White-eyed vireo	Vireo griseus	28732	species
34949	Philadelphia vireo	Vireo philadelphicus	28732	species
34950	Blue-headed vireo	Vireo solitarius	28732	species
34951		Vireo solitarius solitarius	34950	subspecies
34953	Gray vireo	Vireo vicinior	28732	species
34954	Bell's vireo	Vireo bellii	28732	species
34955		Vireo bellii bellii	34954	subspecies
34956	Black-whiskered vireo	Vireo altiloquus	28732	species
34957		Vireo altiloquus altiloquus	34956	subspecies
34958	vireos and greenlets	Vireolaniinae	28731	subfamily
34959		Vireolanius	34958	genus
34960	slaty-capped shrike-vireo	Vireolanius leucotis	34959	species
35536		Neophema	9224	genus
35537		Neophema petrophila	35536	species
35538	rock parrot	Neophema petrophila petrophila	35537	subspecies
35539		Pezoporus	9224	genus
35540	Ground parrot	Pezoporus wallicus	35539	species
35541		Platycercus	9224	genus
35542	Western rosella	Platycercus icterotis	35541	species
35543	western rosella	Platycercus icterotis xanthogenis	35542	subspecies
35544		Polytelis	9224	genus
35545	Regent parrot	Polytelis anthopeplus	35544	species
35546	regent parrot	Polytelis anthopeplus westralis	35545	subspecies
35547		Strigops	9224	genus
35549	cockatoos	Cacatuidae	9223	family
35550		Calyptorhynchus	35549	genus
35551	Red-tailed black cockatoo	Calyptorhynchus banksii	35550	species
35552	red-tailed black cockatoo	Calyptorhynchus banksii graptogyne	35551	subspecies
35610	lories	Loriini	1545690	tribe
35669	Herring gull	Larus argentatus	8911	species
36241	Black stork	Ciconia nigra	8927	species
36242		Streptopelia	8930	genus
36243	Eastern turtle dove	Streptopelia orientalis	36242	species
36244		Alcedo	8937	genus
36245	Common kingfisher	Alcedo atthis	36244	species
36246		Cuculus saturatus	33592	species
36247	Eurasian griffon	Gyps fulvus	8965	species
36248	Himalayan griffon	Gyps himalayensis	8965	species
36249	Large-billed crow	Corvus macrorhynchos	30420	species
36250	Rustic bunting	Emberiza rustica	30424	species
36251	Grey bunting	Emberiza variabilis	30424	species
36252		Carduelis	37599	genus
36254		Fringilla	37597	genus
36255	Brambling	Fringilla montifringilla	36254	species
36256		Motacillidae	175121	family
36257		Anthus	36256	genus
36258	Indian tree pipit	Anthus hodgsoni	36257	species
36259	Wilson's bird of paradise	Diphyllodes respublica	28715	species
36260	brown sicklebill	Epimachus meyeri	9150	species
36261	curl-crested manucode	Manucodia comrii	28717	species
36262		Cicinnurus	9149	genus
36263	king bird of paradise	Cicinnurus regius	36262	species
36264		Seleucidis	9149	genus
36265	Twelve-wired bird of paradise	Seleucidis melanoleucus	36264	species
36266		Paradisaea	9149	genus
36267	Blue bird-of-paradise	Paradisaea rudolphi	36266	species
36268	Raggiana bird-of-paradise	Paradisaea raggiana	36266	species
36269	Grey starling	Sturnus cineraceus	9171	species
36270	Old World warblers	Sylviidae	2116661	family
36271		Cettia	330750	genus
36272	Japanese bush warbler	Horornis diphone	1592217	species
36273	Arctic warbler	Phylloscopus borealis	9181	species
36274		Leiothrix	1673678	genus
36275	Red-billed leiothrix	Leiothrix lutea	36274	species
36277		Troglodytes	69501	genus
36278	Winter wren	Troglodytes troglodytes	36277	species
36279	Japanese grey thrush	Turdus cardis	9186	species
36280	brown-headed thrush	Turdus chrysolaus	9186	species
36281	eye-browed thrush	Turdus obscurus	9186	species
36282	Pale thrush	Turdus pallidus	9186	species
36283		Erithacus	9183	genus
36285		Monticola	9183	genus
36286	Blue rock-thrush	Monticola solitarius	36285	species
36287		Zoothera	9183	genus
36288	White's thrush	Zoothera dauma	36287	species
36291	Old World flycatchers	Muscicapidae	9126	family
36292		Ficedula	36291	genus
36293	Narcissus flycatcher	Ficedula narcissina	36292	species
36294	bulbuls	Pycnonotidae	2116661	family
36295		Hypsipetes	36294	genus
36297	white-eyes	Zosteropidae	2116661	family
36298		Zosterops	36297	genus
36299	Japanese white-eye	Zosterops japonicus	36298	species
36300	Dalmatian pelican	Pelecanus crispus	33617	species
36301	Great white pelican	Pelecanus onocrotalus	33617	species
36302		Picoides	9220	genus
36303	pygmy woodpecker	Yungipicus kizuki	2823210	species
36304		Strix	30459	genus
36305	Ural owl	Strix uralensis	36304	species
36724		Ramphocelus	400783	genus
36725	scarlet-rumped tanager	Ramphocelus passerinii	36724	species
36726	crimson-collared tanager	Ramphocelus sanguinolentus	36724	species
36727	yellow-rumped tanager	Ramphocelus icteronotus	36724	species
36728	Cherrie's tanager	Ramphocelus costaricensis	36724	species
36729	masked crimson tanager	Ramphocelus nigrogularis	36724	species
36730	Silver-beaked tanager	Ramphocelus carbo	36724	species
36731	Brazilian tanager	Ramphocelus bresilius	36724	species
36732		Piranga	2969676	genus
36733	Summer tanager	Piranga rubra	36732	species
37036	Kelp gull	Larus dominicanus	8911	species
37038		Gavia	30412	genus
37039	Common loon	Gavia immer	37038	species
37040	Red-throated diver	Gavia stellata	37038	species
37041		Fregata	30443	genus
37042	Magnificent frigatebird	Fregata magnificens	37041	species
37043	Brown pelican	Pelecanus occidentalis	33617	species
37044		Phaethon	30445	genus
37045	Red-billed tropicbird	Phaethon aethereus	37044	species
37046	Neotropical cormorant	Phalacrocorax brasilianus	9207	species
37049		Podiceps	30448	genus
37050	Horned grebe	Podiceps auritus	37049	species
37051	Greater shearwater	Ardenna gravis	1934104	species
37052	Sooty shearwater	Ardenna grisea	1934104	species
37053	Hutton's shearwater	Puffinus huttoni	30453	species
37054		Daption	30451	genus
37055	Cape petrel	Daption capense	37054	species
37056		Macronectes	30451	genus
37057	Southern giant petrel	Macronectes giganteus	37056	species
37058		Pachyptila	30451	genus
37059	Fairy prion	Pachyptila turtur	37058	species
37060		Pachyptila vittata	37058	species
37061		Procellaria	30451	genus
37062	Westland petrel	Procellaria westlandica	37061	species
37063		Pterodroma	30451	genus
37064	Kerguelen petrel	Aphrodroma brevirostris	53663	species
37066	Mottled petrel	Pterodroma inexpectata	37063	species
37067		Diomedeidae	30449	family
37068		Diomedea	37067	genus
37070		Diomedea epomophora	37068	species
37072		Fregetta	85545	genus
37073	Black-bellied storm-petrel	Fregetta tropica	37072	species
37074		Pelagodroma	85545	genus
37075	White-faced storm-petrel	Pelagodroma marina	37074	species
37076		Pelecanoididae	30449	family
37077		Pelecanoides	37076	genus
37078	South Georgia diving petrel	Pelecanoides georgicus	37077	species
37079	Common diving petrel	Pelecanoides urinatrix	37077	species
37080	Fiordland crested penguin	Eudyptes pachyrhynchus	9235	species
37081	Magellanic penguin	Spheniscus magellanicus	9239	species
37082		Eudyptula	9231	genus
37083	Little blue penguin	Eudyptula minor	37082	species
37084		Megadyptes	9231	genus
37085	Yellow-eyed penguin	Megadyptes antipodes	37084	species
37087	Blue-footed booby	Sula nebouxii	32641	species
37576	oystercatchers	Haematopodidae	8906	family
37577		Morus	30446	genus
37578	Northern gannet	Morus bassanus	37577	species
37595	yellowhammer	Emberiza citrinella	30424	species
37597		Fringillinae	9133	subfamily
37598	chaffinch	Fringilla coelebs	36254	species
37599		Carduelinae	9133	subfamily
37600	Eurasian goldfinch	Carduelis carduelis	36252	species
37601	European greenfinch	Chloris chloris	1897773	species
37602	European serin	Serinus serinus	9134	species
37604	redpolls	Acanthis	37599	genus
37606		Pyrrhula	37599	genus
37607	Eurasian bullfinch	Pyrrhula pyrrhula	37606	species
37608		Coccothraustes	37599	genus
37609	Hawfinch	Coccothraustes coccothraustes	37608	species
37610	European robin	Erithacus rubecula	36283	species
37611		Estrildidae	175121	family
37612		Viduinae	37611	subfamily
37613		Vidua	37612	genus
37614	paradise whydah	Vidua paradisaea	37613	species
38395	logrunners	Orthonychidae	192204	family
38396	chowchillas	Orthonyx	38395	genus
38397	Chowchilla	Orthonyx spaldingii	38396	species
38398	Atherton scrubwren	Sericornis keri	27581	species
38399	Yellow-throated scrubwren	Neosericornis citreogularis	2479996	species
38563	Australasian robins	Petroicidae	9126	family
38564	thicket robins	Heteromyias	38563	genus
38565	Ashy robin	Heteromyias albispecularis	38564	species
38633	New Zealand wrens	Acanthisittidae	9126	family
38634		Xenicus	38633	genus
38635	New Zealand rockwren	Xenicus gilviventris	38634	species
39616		Aphelocoma	28725	genus
39617	Florida scrub-jay	Aphelocoma coerulescens	39616	species
39620		Acrocephalus	330750	genus
39621	Great reed-warbler	Acrocephalus arundinaceus	39620	species
39638	Red-winged blackbird	Agelaius phoeniceus	9190	species
39789	Abdim's stork	Ciconia abdimii	8927	species
39957		Lophorina	9149	genus
39958	Superb bird of paradise	Lophorina superba	39957	species
39959		Parotia	9149	genus
39961	Lawes's parotia	Parotia lawesii	39959	species
39963	Red bird of paradise	Paradisaea rubra	36266	species
39964	Lesser bird of paradise	Paradisaea minor	36266	species
40155		Estrildinae	37611	subfamily
40156	mannikins	Lonchura	40155	genus
40157	white-rumped munia	Lonchura striata	40156	species
40177	Barbary partridge	Alectoris barbara	9077	species
40178	Rock partridge	Alectoris graeca	9077	species
40179	Przewalski's partridge	Alectoris magna	9077	species
40180	Arabian partridge	Alectoris melanocephala	9077	species
40181	Philby's partridge	Alectoris philbyi	9077	species
40200	towhees	Pipilo	1729112	genus
40202	Green-tailed towhee	Pipilo chlorurus	40200	species
40203	white-throated towhee	Melozone albicollis	95654	species
40204	California towhee	Melozone crissalis	95654	species
40205	Canyon towhee	Melozone fusca	95654	species
40206		Spizella	1729112	genus
40207	American tree sparrow	Spizelloides arborea	2651852	species
40208	Black-chinned sparrow	Spizella atrogularis	40206	species
40209	Brewer's sparrow	Spizella breweri	40206	species
40210	Chipping sparrow	Spizella passerina	40206	species
40211	Clay-colored sparrow	Spizella pallida	40206	species
40212	Field sparrow	Spizella pusilla	40206	species
40213	juncos	Junco	1729112	genus
40217	Dark-eyed junco	Junco hyemalis	40213	species
40586		Poephila	40155	genus
40816	Common crane	Grus grus	9114	species
40817	Black-necked crane	Grus nigricollis	9114	species
40818	Hooded crane	Grus monacha	9114	species
40819	Siberian crane	Leucogeranus leucogeranus	9114	species
40821	greater sandhill crane	Antigone canadensis tabida	1977160	subspecies
40822	Canadian sandhill crane	Antigone canadensis rowani	1977160	subspecies
40823	Florida sandhill crane	Antigone canadensis pratensis	1977160	subspecies
40824	lesser sandhill crane	Antigone canadensis canadensis	1977160	subspecies
40832		Bucephala	2068716	genus
40833	Barrow's goldeneye	Bucephala islandica	40832	species
41691	black-necked swan	Cygnus melancoryphus	8867	species
42806		Anas sp.	2626389	species
42819		Myornis	9167	genus
42820	ash-colored tapaculo	Myornis senilis	42819	species
43056	Diademed tapaculo	Scytalopus schulenbergi	9168	species
43148	swallows	Hirundinidae	2116661	family
43149		Hirundo	43148	genus
43150	Barn swallow	Hirundo rustica	43149	species
43154		Apalopteron	36297	genus
43155	Bonin honeyeater	Apalopteron familiare	43154	species
43156		Cleptornis	36297	genus
43157	Golden white-eye	Cleptornis marchei	43156	species
43158		Lichenostomus	9146	genus
43159	Fuscous honeyeater	Ptilotula fusca	2041612	species
43160		Melidectes	9146	genus
43161	Belford's melidectes	Melidectes belfordi	43160	species
43162		Sylvia	552881	genus
43163	lesser whitethroat	Curruca curruca	1930205	species
43164		Tyrannus	28728	genus
43165	Eastern kingbird	Tyrannus tyrannus	43164	species
43307	Craveri's murrelet	Synthliboramphus craveri	28707	species
43308	Spectacled guillemot	Cepphus carbo	28695	species
43309		Cerorhinca	28683	genus
43311	Tufted puffin	Fratercula cirrhata	28700	species
43312		Brachyramphus marmoratus marmoratus	28694	subspecies
43314		Glareolidae	8906	family
43315		Glareola	43314	genus
43316	Collared pratincole	Glareola pratincola	43315	species
43455	Turkey vulture	Cathartes aura	33611	species
43464		Circaetus	8955	genus
43465	short-toed snake-eagle	Circaetus gallicus	43464	species
43466	Northern harrier	Circus cyaneus	8963	species
43490	white-backed vulture	Gyps africanus	8965	species
43491	White-rumped vulture	Gyps bengalensis	8965	species
43517		Milvus	8955	genus
43518	red kite	Milvus milvus	43517	species
43550		Pernis	8955	genus
43551	European honey-buzzard	Pernis apivorus	43550	species
43578		Sarcogyps	8955	genus
43579	red-headed vulture	Sarcogyps calvus	43578	species
43580	pale white-eye	Zosterops pallidus	36298	species
43581	Silvereye	Zosterops lateralis	36298	species
43582		Sarcoramphus	8922	genus
43583	King vulture	Sarcoramphus papa	43582	species
44313		Manorina	9146	genus
44314	Noisy miner	Manorina melanocephala	44313	species
44315		Erythrura	37611	genus
44316	Gouldian finch	Chloebia gouldiae	187421	species
44317		Eopsaltria	38563	genus
44318	eastern yellow robin	Eopsaltria australis	44317	species
44387		Zonotrichia	1729112	genus
44388		Passerella	1729112	genus
44389	Fox sparrow	Passerella iliaca	44388	species
44390	Harris's sparrow	Zonotrichia querula	44387	species
44391	rufous-collared sparrow	Zonotrichia capensis	44387	species
44392	Golden-crowned sparrow	Zonotrichia atricapilla	44387	species
44393	White-crowned sparrow	Zonotrichia leucophrys	44387	species
44394	White-throated sparrow	Zonotrichia albicollis	44387	species
44395		Melospiza	1729112	genus
44396	Lincoln's sparrow	Melospiza lincolnii	44395	species
44397	Song sparrow	Melospiza melodia	44395	species
44398	Swamp sparrow	Melospiza georgiana	44395	species
45630	Grey teal	Anas gracilis	8835	species
45631	Chestnut teal	Anas castanea	8835	species
45632	Pacific black duck	Anas superciliosa	8835	species
45633	Australian shoveler	Spatula rhynchotis	8835	species
45635	hardhead duck	Aythya australis	30384	species
45636		Stictonetta	2068718	genus
45637	freckled duck	Stictonetta naevosa	45636	species
45638	Australian shelduck	Tadorna tadornoides	8888	species
45639	Ruddy shelduck	Tadorna ferruginea	8888	species
45640		Nettapus	2068731	genus
45641	cotton pygmy goose	Nettapus coromandelianus	45640	species
45642	Green pygmy goose	Nettapus pulchellus	45640	species
45643		Chenonetta	2068716	genus
45644	Australian wood duck	Chenonetta jubata	45643	species
45645		Malacorhynchus	2068719	genus
45646	pink-eared duck	Malacorhynchus membranaceus	45645	species
45647		Biziura	2068716	genus
45648	Musk duck	Biziura lobata	45647	species
45649	blue-billed duck	Oxyura australis	8883	species
45650		Anseranatidae	8826	family
45798	Berthelot's pipit	Anthus berthelotii	36257	species
45799		Anthus richardi	36257	species
45800	Tawny pipit	Anthus campestris	36257	species
45801		Anthus petrosus	36257	species
45802	Water pipit	Anthus spinoletta	36257	species
45803		Anthus pratensis	36257	species
45804	Tree pipit	Anthus trivialis	36257	species
45805	Red-throated pipit	Anthus cervinus	36257	species
45806		Motacilla	36256	genus
45807	White wagtail	Motacilla alba	45806	species
46218	Blue-breasted quail	Excalfactoria chinensis	2821314	species
46474		Aerodramus	2607033	genus
46475	Guam swiftlet	Aerodramus bartschi	46474	species
46476	Seychelles swiftlet	Aerodramus elaphrus	46474	species
46477	Mascarene swiftlet	Aerodramus francicus	46474	species
46478	edible-nest swiftlet	Aerodramus fuciphagus	46474	species
46479	brown-rumped swiftlet	Aerodramus fuciphagus vestitus	46478	subspecies
46481	black-nest swiftlet	Aerodramus maximus	46474	species
46482	white-rumped swiftlet	Aerodramus spodiopygius	46474	species
46483		Aerodramus spodiopygius assimilis	46482	subspecies
46484	white-rumped swiftlet	Aerodramus spodiopygius spodiopygius	46482	subspecies
46485	mossy-nest swiftlet	Aerodramus salangana	46474	species
46486	Sawtell's swiftlet	Aerodramus sawtelli	46474	species
46487		Aerodramus terraereginae	46474	species
46488	Himalayan swiftlet	Aerodramus brevirostris	46474	species
46489		Collocalia	2607033	genus
46490	glossy swiftlet	Collocalia esculenta	46489	species
46491		Collocalia esculenta bagobo	46490	subspecies
46492	house swift	Apus nipalensis	8894	species
46493	grey-rumped swiftlet	Collocalia esculenta marginata	46490	subspecies
46495	cave swiftlet	Collocalia linchi	46489	species
46496	pygmy swiftlet	Collocalia troglodytes	46489	species
46497		Cypsiurus	2607033	genus
46498	Asian palm-swift	Cypsiurus balasiensis	46497	species
46499		Cypseloides	2607031	genus
46500	American black swift	Cypseloides niger	46499	species
46501		Hydrochous	2607033	genus
